id_area;no1;no2;Latitude_Decimal;Longitude_Decimal;status;Latitude_jadi;Longitude_jadi
9;716;4;4169167;118097778;VALID;4.169167;118.097778
9;716;5;4158333;118281389;VALID;4.158333;118.281389
9;716;6;4025833;118252222;VALID;4.025833;118.252222
9;716;7;4024444;118521111;VALID;4.024444;118.521111
9;716;8;3937778;118521667;VALID;3.937778;118.521667
9;716;9;3920833;118552222;VALID;3.920833;118.552222
9;716;10;3911389;118578333;VALID;3.911389;118.578333
9;716;11;3904722;1186125;TIDAK VALID;3.904722;1.186125
9;716;12;3904722;118654167;VALID;3.904722;118.654167
9;716;13;3918056;118708056;VALID;3.918056;118.708056
9;716;14;3933889;118739167;VALID;3.933889;118.739167
9;716;15;3964444;118776944;VALID;3.964444;118.776944
9;716;16;3951111;118801667;VALID;3.951111;118.801667
9;716;17;3939722;118834444;VALID;3.939722;118.834444
9;716;18;3933611;1188825;TIDAK VALID;3.933611;1.188825
9;716;19;3935556;118910278;VALID;3.935556;118.910278
9;716;20;3941389;1189375;TIDAK VALID;3.941389;1.189375
9;716;21;3956667;118976111;VALID;3.956667;118.976111
9;716;22;3975556;119005556;VALID;3.975556;119.005556
9;716;23;3993889;119026111;VALID;3.993889;119.026111
9;716;24;4020833;119048333;VALID;4.020833;119.048333
9;716;25;4063889;119070556;VALID;4.063889;119.070556
9;716;26;4090556;119078333;VALID;4.090556;119.078333
9;716;27;4125;119082778;VALID;0.004125;119.082778
9;716;28;4145833;1190825;TIDAK VALID;4.145833;1.190825
9;716;29;4166667;119080278;VALID;4.166667;119.080278
9;716;30;4166667;119144444;VALID;4.166667;119.144444
9;716;31;3111389;119926111;VALID;3.111389;119.926111
9;716;32;3443333;121358611;VALID;3.443333;121.358611
9;716;33;3813889;122933611;VALID;3.813889;122.933611
9;716;34;4949444;124765556;VALID;4.949444;124.765556
9;716;35;5044167;125455833;VALID;5.044167;125.455833
9;716;36;5906111;126391944;VALID;5.906111;126.391944
9;716;37;6421111;127318889;TIDAK VALID;6.421111;127.318889
9;716;38;6406944;128650556;TIDAK VALID;6.406944;128.650556
9;716;39;6405556;129525278;TIDAK VALID;6.405556;129.525278
9;716;40;6404722;130048056;TIDAK VALID;6.404722;130.048056
9;716;41;6333333;130086944;TIDAK VALID;6.333333;130.086944
9;716;42;6178333;130164167;TIDAK VALID;6.178333;130.164167
9;716;43;5973333;130251389;VALID;5.973333;130.251389
9;716;44;5763056;130324722;VALID;5.763056;130.324722
9;716;45;5609722;130368889;VALID;5.609722;130.368889
9;716;46;5426667;130411667;VALID;5.426667;130.411667
9;716;47;53075;130580556;VALID;0.053075;130.580556
9;716;48;5050833;130881944;VALID;5.050833;130.881944
9;716;49;4721667;131181944;VALID;4.721667;131.181944
9;716;50;45225;131328889;VALID;0.045225;131.328889
9;716;51;4419444;131396389;VALID;4.419444;131.396389
9;716;52;44025;131621389;VALID;0.044025;131.621389
9;716;53;3080833;130999722;VALID;3.080833;130.999722
9;716;54;3018056;1309825;TIDAK VALID;3.018056;1.309825
9;716;55;2969722;130983056;VALID;2.969722;130.983056
9;716;56;2904444;131003611;VALID;2.904444;131.003611
9;716;56;2904444;131003611;VALID;2.904444;131.003611
10;717;1;2858611;131034167;VALID;2.858611;131.034167
10;717;2;2826944;131068333;VALID;2.826944;131.068333
10;717;3;2801944;131115556;VALID;2.801944;131.115556
10;717;4;2593056;131671667;VALID;2.593056;131.671667
10;717;5;2586667;131691667;VALID;2.586667;131.691667
10;717;6;2577778;131760833;VALID;2.577778;131.760833
10;717;7;2591667;131835;TIDAK VALID;2.591667;0.131835
10;717;8;2637222;1319175;TIDAK VALID;2.637222;1.319175
10;717;9;2688056;131963889;VALID;2.688056;131.963889
10;717;10;2733611;131993333;VALID;2.733611;131.993333
10;717;11;4188333;132486667;VALID;4.188333;132.486667
10;717;12;4073056;132744722;VALID;4.073056;132.744722
10;717;13;3977222;132923611;VALID;3.977222;132.923611
10;717;14;401;132998056;VALID;0.000401;132.998056
10;717;15;4089722;133206111;VALID;4.089722;133.206111
10;717;16;4206667;133635556;VALID;4.206667;133.635556
10;717;17;42575;133978056;VALID;0.042575;133.978056
10;717;18;4270278;134422778;VALID;4.270278;134.422778
10;717;19;4251667;134669722;VALID;4.251667;134.669722
10;717;20;42125;134935833;VALID;0.042125;134.935833
10;717;21;4118889;13532;TIDAK VALID;4.118889;0.013532
10;717;22;4000278;135645;TIDAK VALID;4.000278;0.135645
10;717;23;3928611;1358025;TIDAK VALID;3.928611;1.358025
10;717;24;3836667;135977778;VALID;3.836667;135.977778
10;717;25;3693889;136208889;VALID;3.693889;136.208889
10;717;26;33875;136596389;VALID;0.033875;136.596389
10;717;27;3121944;136855;TIDAK VALID;3.121944;0.136855
10;717;28;2849722;137068611;VALID;2.849722;137.068611
10;717;29;2176667;137541667;VALID;2.176667;137.541667
10;717;30;2014167;137792778;VALID;2.014167;137.792778
10;717;31;1816389;138583611;VALID;1.816389;138.583611
10;717;32;1722778;139209167;VALID;1.722778;139.209167
10;717;33;1711111;139281944;VALID;1.711111;139.281944
10;717;34;1693056;139378056;VALID;1.693056;139.378056
10;717;35;1654722;139545;TIDAK VALID;1.654722;0.139545
10;717;36;1600278;139733333;VALID;1.600278;139.733333
10;717;37;1543889;139895278;VALID;1.543889;139.895278
10;717;38;1479167;140053889;VALID;1.479167;140.053889
10;717;39;1384167;1402525;TIDAK VALID;1.384167;1.402525
10;717;40;1093611;140811944;VALID;1.093611;140.811944
10;717;41;1026389;140813333;VALID;1.026389;140.813333
10;717;42;736111;140819444;VALID;0.736111;140.819444
10;717;43;-1076389;1414;TIDAK VALID;-1.076389;0.001414
10;717;44;-2141667;141025;TIDAK VALID;-2.141667;0.141025
10;717;45;-2604444;141;TIDAK VALID;-2.604444;0.000141
11;718;1;-9127778;141019444;TIDAK VALID;-9.127778;141.019444
11;718;2;-9135556;141020556;TIDAK VALID;-9.135556;141.020556
11;718;3;-9383333;140866667;VALID;-9.383333;140.866667
11;718;4;-9408333;140825;TIDAK VALID;-9.408333;0.140825
11;718;5;-9866667;140483333;VALID;-9.866667;140.483333
11;718;6;-104;139766667;VALID;-0.000104;139.766667
11;718;7;-10833333;1392;TIDAK VALID;-10.833333;0.001392
11;718;8;-104;138633333;VALID;-0.000104;138.633333
11;718;9;-10366667;138583333;VALID;-10.366667;138.583333
11;718;10;-1015;138216667;VALID;-0.001015;138.216667
11;718;11;-995;13775;TIDAK VALID;-0.000995;0.013775
11;718;12;-9133333;135483333;VALID;-9.133333;135.483333
11;718;13;-9283333;135216667;VALID;-9.283333;135.216667
11;718;14;-9366667;13505;TIDAK VALID;-9.366667;0.013505
11;718;15;-9416667;134833333;VALID;-9.416667;134.833333
11;718;16;-9082778;133925278;VALID;-9.082778;133.925278
11;718;17;-8883333;133383333;VALID;-8.883333;133.383333
11;718;18;-91;132766667;VALID;-0.000091;132.766667
11;718;19;-9233333;13255;TIDAK VALID;-9.233333;0.013255
11;718;20;-9266667;1325;TIDAK VALID;-9.266667;0.001325
11;718;21;-9333333;132333333;VALID;-9.333333;132.333333
11;718;22;-9383333;1322;TIDAK VALID;-9.383333;0.001322
11;718;23;-9516667;131966667;VALID;-9.516667;131.966667
11;718;24;-955;131866667;VALID;-0.000955;131.866667
11;718;25;-96;131716667;VALID;-0.000096;131.716667
11;718;26;-9666667;131516667;VALID;-9.666667;131.516667
11;718;27;-97;131466667;VALID;-0.000097;131.466667
11;718;28;-9783333;130916667;VALID;-9.783333;130.916667
11;718;29;-975;130716667;VALID;-0.000975;130.716667
11;718;30;-965;1301;TIDAK VALID;-0.000965;0.001301
11;718;31;-975;1295;TIDAK VALID;-0.000975;0.001295
11;718;32;-9983333;129016667;VALID;-9.983333;129.016667
11;718;33;-1045;1283;TIDAK VALID;-0.001045;0.001283
11;718;34;-10466667;128233333;VALID;-10.466667;128.233333
11;718;35;-10498611;128203333;VALID;-10.498611;128.203333
11;718;36;-10187778;1281275;TIDAK VALID;-10.187778;1.281275
11;718;37;-9943333;128060833;VALID;-9.943333;128.060833
11;718;38;-97175;127991944;VALID;-0.097175;127.991944
11;718;39;-9444167;127920278;VALID;-9.444167;127.920278
11;718;40;-9176111;127865278;VALID;-9.176111;127.865278
11;718;41;-8935278;127798333;VALID;-8.935278;127.798333
11;718;42;-8733889;127726111;VALID;-8.733889;127.726111
11;718;43;-8571667;127648611;VALID;-8.571667;127.648611
11;718;44;-8410556;12754;TIDAK VALID;-8.410556;0.012754
11;718;45;-8326667;127445833;VALID;-8.326667;127.445833
